ipo_id,stock_code,company_name,listing_date,listing_chapter,n_cornerstones,coverage,intl_oversub,nacs,Q_company,Q_ecosystem,R_lockup,decision,return_5d,return_30d,return_60d,return_180d,L1_veto,L2_veto,year,cs_total,aff_count,strong_aff,cluster_aff,aff_ratio
HK_6168_HK_2025,6168.HK,周六福,2025-06-26,main_board_profitable,8,44.3842,13.55,0.3455075907619324,0.7272849010298676,0.621677188952771,0.2358333333333333,RELATIONSHIP,0.243333333333333,0.301333333333333,0.568666666666667,-0.279247152055473,False,False,2025,8.0,0,0,0,0.0
HK_6883_HK_2025,6883.HK,颖通控股,2025-06-26,main_board_profitable,0,0.0,3.5,0.0,0.7347105067680052,0.0,0.2358333333333333,SKIP,-0.0833333333333332,-0.108333333333333,-0.1375,-0.121318770226537,False,False,2025,,0,0,0,0.0
HK_2508_HK_2025,2508.HK,圣贝拉集团,2025-06-26,main_board_profitable,7,44.961,15.59,0.2304166028797212,0.753816585211738,0.4,0.2358333333333333,SKIP,-0.248863636363636,-0.15,-0.263636363636364,-0.422727272727273,False,False,2025,7.0,0,0,0,0.0
HK_9678_HK_2025,9678.HK,云知声,2025-06-30,main_board_profitable,3,29.65,1.7,0.2046066764066364,0.6693784397163678,0.4,0.2358333333333333,SKIP,0.420377867746289,1.4055330634277998,0.7881241565452091,-0.109986504723347,False,False,2025,3.0,0,0,0,0.0
HK_6603_HK_2025,6603.HK,IFBH,2025-06-30,main_board_profitable,11,26.74,22.93,0.3234879566693869,0.6377102733042251,0.663814315077697,0.2358333333333333,RELATIONSHIP,0.0253164556962024,-0.0212658227848102,-0.2141772151898729,-0.7144303797468351,False,False,2025,11.0,0,0,0,0.0
HK_3880_HK_2025,3880.HK,泰德医药,2025-06-30,main_board_profitable,2,15.26,2.43,0.2539709155280072,0.8308754052170356,0.4,0.2358333333333333,RELATIONSHIP,0.0097402597402597,0.0974025974025973,-0.0064935064935064,-0.29025974025974,False,False,2025,2.0,0,0,0,0.0
HK_1828_HK_2025,1828.HK,富卫集团,2025-07-07,main_board_profitable,2,56.2,2.32,0.1652103251779872,0.5404917944754218,0.4,0.2358333333333333,SKIP,-0.0039062499999999,-0.0104166666666666,0.2072916666666669,-0.197916666666667,False,False,2025,2.0,0,0,0,0.0
HK_2597_HK_2025,2597.HK,讯众通信,2025-07-09,main_board_profitable,1,31.39,1.01,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,-0.0058910162002945,-0.0279823269513991,0.531664212076583,1.20913107511046,False,False,2025,1.0,0,0,0,0.0
HK_2651_HK_2025,2651.HK,大众口腔,2025-07-09,main_board_profitable,0,0.0,0.96,0.0,0.4,0.0,0.2358333333333333,SKIP,-0.135265700483092,-0.230917874396135,-0.357971014492754,-0.396135265700483,False,False,2025,,0,0,0,0.0
HK_6887_HK_2025,6887.HK,东阳光药,2025-08-07,main_board_profitable,0,0.0,0.0,0.0,0.5832551917514474,0.0,0.2358333333333333,SKIP,-0.0759599332220367,-0.16110183639399,-0.197662771285476,-0.238397328881469,False,False,2025,,0,0,0,0.0
HK_6960_HK_2025,6960.HK,双登股份,2025-08-26,main_board_profitable,1,28.1,18.75,0.2086962387420948,0.7802943962938582,0.35,0.2358333333333333,SKIP,-0.0855643044619422,0.2272965879265089,-0.116535433070866,,False,False,2025,1.0,0,0,0,0.0
HK_3858_HK_2025,3858.HK,佳鑫国际资源,2025-08-28,main_board_profitable,7,50.0,21.11,0.352402715358444,0.7209972164072963,0.6396134217413665,0.2358333333333333,TRIAL,0.0566908371786421,0.259063941990771,0.0711931443638761,,False,False,2025,7.0,0,0,0,0.0
HK_2580_HK_2025,2580.HK,奥克斯电气,2025-09-02,main_board_profitable,5,23.47,8.3,0.3538757053721566,0.7205836685303149,0.6426555218713897,0.2358333333333333,TRIAL,-0.0230582524271844,-0.158373786407767,-0.0315533980582524,,False,False,2025,5.0,2,0,2,0.4
HK_2543_HK_2025,2543.HK,大行科工,2025-09-09,main_board_profitable,4,25.42,21.65,0.3459686931586422,0.7939492311989631,0.5702377690974605,0.2358333333333333,RELATIONSHIP,0.130931458699473,-0.189455184534271,-0.274165202108963,,False,False,2025,4.0,0,0,0,0.0
HK_2656_HK_2025,2656.HK,健康160,2025-09-17,main_board_profitable,0,0.0,1.92,0.0,0.5300432350142686,0.0,0.2358333333333333,SKIP,0.0099220411055989,0.443656980864635,0.7788802267895111,,False,False,2025,,0,0,0,0.0
HK_6090_HK_2025,6090.HK,不同集团,2025-09-23,main_board_profitable,3,14.97,7.37,0.2850823256468084,0.6691188056575172,0.5575437701225074,0.2358333333333333,RELATIONSHIP,0.0146341463414634,-0.0302439024390243,0.0214634146341464,,False,False,2025,3.0,0,0,0,0.0
HK_9973_HK_2025,9973.HK,奇瑞汽车,2025-09-25,main_board_profitable,13,49.98,11.61,0.4339441175183466,0.8299222432319396,0.6842397673664187,0.2358333333333333,TRIAL,-0.0012531328320802,-0.0050125313283208,-0.0444862155388472,,False,False,2025,13.0,2,0,2,0.15384615384615385
HK_2259_HK_2025,2259.HK,紫金黄金国际,2025-09-30,main_board_profitable,29,49.94,20.38,0.3965286245076162,0.7030795247349857,0.738043574252146,0.2358333333333333,TRIAL,0.171641791044776,0.174129353233831,0.194029850746269,,False,False,2025,29.0,0,0,0,0.0
HK_2889_HK_2025,2889.HK,博泰车联,2025-09-30,main_board_profitable,3,43.56,3.72,0.2861160636800003,0.6885003657047881,0.543813489960782,0.2358333333333333,RELATIONSHIP,0.295541401273885,0.110828025477707,0.286624203821656,,False,False,2025,3.0,0,0,0,0.0
HK_2583_HK_2025,2583.HK,西普尼,2025-09-30,main_board_profitable,0,0.0,3.9,0.0,0.5959302692675091,0.0,0.2358333333333333,SKIP,0.556603773584906,0.575471698113208,0.5905660377358489,,False,False,2025,,0,0,0,0.0
HK_2652_HK_2025,2652.HK,长风药业,2025-10-08,main_board_profitable,0,0.0,12.74,0.0,0.5058633133163715,0.0,0.2358333333333333,SKIP,-0.254545454545455,-0.12987012987013,-0.168831168831169,,False,False,2025,,0,0,0,0.0
HK_2650_HK_2025,2650.HK,挚达科技,2025-10-10,main_board_profitable,0,0.0,2.37,0.0,0.5700534673445239,0.0,0.2358333333333333,SKIP,-0.0716112531969309,-0.0634271099744245,0.129411764705882,,False,False,2025,,0,0,0,0.0
HK_2637_HK_2025,2637.HK,海西新药,2025-10-20,main_board_profitable,1,17.23,6.3,0.2343122527414689,0.8760701146277075,0.35,0.2358333333333333,SKIP,0.0834932821497121,0.245681381957774,0.549904030710173,,False,False,2025,1.0,0,0,0,0.0
HK_6687_HK_2025,6687.HK,聚水潭,2025-10-21,main_board_profitable,13,48.49,22.89,0.3492423303566825,0.619925791774619,0.7372233505075033,0.2358333333333333,RELATIONSHIP,-0.12401055408971,-0.2875989445910289,-0.237994722955145,,False,False,2025,13.0,0,0,0,0.0
HK_6980_HK_2025,6980.HK,八马茶业,2025-10-28,main_board_profitable,0,0.0,13.58,0.0,0.8244587849664083,0.0,0.2358333333333333,SKIP,-0.217996786288163,-0.578146759507231,-0.6811997857525439,,False,False,2025,,0,0,0,0.0
HK_2698_HK_2025,2698.HK,乐舒适,2025-11-10,main_board_profitable,20,45.31,34.33,0.370711929902602,0.7137620420017668,0.6796651850257163,0.2358333333333333,TRIAL,-0.0654545454545455,-0.0375757575757575,-0.0484848484848485,,False,False,2025,20.0,4,0,4,0.2
HK_2788_HK_2025,2788.HK,创新实业,2025-11-24,main_board_profitable,18,49.6,19.85,0.4182445013915621,0.6851813484871603,0.798797354775507,0.2358333333333333,TRIAL,0.200822481151474,0.528444139821796,0.661411925976696,,False,False,2025,18.0,0,0,0,0.0
HK_2685_HK_2025,2685.HK,量化派,2025-11-27,main_board_profitable,0,0.0,15.07,0.0,0.7148242143842702,0.0,0.2358333333333333,SKIP,0.535135135135135,0.8594594594594589,0.7621621621621619,,False,False,2025,,0,0,0,0.0
HK_9609_HK_2025,9609.HK,海伟股份,2025-11-28,main_board_profitable,1,42.67,6.11,0.2057214080948077,0.7691718015696193,0.35,0.2358333333333333,SKIP,0.0190909090909092,-0.204545454545455,-0.152727272727273,,False,False,2025,1.0,0,0,0,0.0
HK_2539_HK_2025,2539.HK,乐摩科技,2025-12-03,main_board_profitable,0,0.0,6.78,0.0,0.6490063754034895,0.0,0.2358333333333333,SKIP,0.223853211009174,-0.3001834862385319,-0.655229357798165,,False,False,2025,,0,0,0,0.0
HK_2693_HK_2025,2693.HK,金岩高岭新材,2025-12-03,main_board_profitable,4,42.97,2.01,0.2248289595612354,0.7355363998731803,0.4,0.2358333333333333,SKIP,-0.134048257372654,-0.297587131367292,-0.390080428954424,,False,False,2025,4.0,0,0,0,0.0
HK_2658_HK_2025,2658.HK,天域半导体,2025-12-05,main_board_profitable,2,9.26,2.47,0.1878131364101796,0.7022145620570669,0.35,0.2358333333333333,SKIP,0.121481481481482,0.316049382716049,0.154074074074074,,False,False,2025,2.0,0,0,0,0.0
HK_2408_HK_2025,2408.HK,遇见小面,2025-12-05,main_board_profitable,6,24.95,4.99,0.2862791706473063,0.6257785571105638,0.598661022638765,0.2358333333333333,RELATIONSHIP,-0.0118110236220473,-0.114173228346457,-0.0984251968503937,,False,False,2025,6.0,0,0,0,0.0
HK_2687_HK_2025,2687.HK,卓越睿新,2025-12-08,main_board_profitable,0,0.0,2.33,0.0,0.7629666122190512,0.0,0.2358333333333333,SKIP,0.281645569620253,0.272151898734177,0.132120253164557,,False,False,2025,,0,0,0,0.0
HK_2665_HK_2025,2665.HK,图达通,2025-12-10,main_board_profitable,0,0.0,0.0,0.0,0.6604865096539032,0.0,0.2358333333333333,SKIP,0.278195488721804,-0.161654135338346,-0.232330827067669,,False,False,2025,,0,0,0,0.0
HK_7618_HK_2025,7618.HK,京东工业,2025-12-11,main_board_profitable,7,44.44,7.88,0.3310766566680319,0.6380780535429945,0.6789951368910223,0.2358333333333333,RELATIONSHIP,-0.0127659574468085,-0.10709219858156,-0.051063829787234,,False,False,2025,7.0,0,0,0,0.0
HK_2655_HK_2025,2655.HK,果下科技,2025-12-16,main_board_profitable,3,9.49,3.63,0.1816584974585896,0.6038330738922909,0.3936866889949706,0.2358333333333333,SKIP,-0.0465753424657534,0.341324200913242,0.0602739726027397,,False,False,2025,3.0,0,0,0,0.0
HK_3887_HK_2025,3887.HK,HASHKEY HLDGS,2025-12-17,main_board_profitable,9,36.31,5.46,0.3137068156022304,0.6137621005994667,0.6688608819164749,0.2358333333333333,RELATIONSHIP,-0.140929535232384,0.0074962518740629,-0.274362818590705,,False,False,2025,9.0,0,0,0,0.0
HK_2546_HK_2025,2546.HK,智汇矿业,2025-12-19,main_board_profitable,3,40.78,2.68,0.316557222945717,0.6324826335019504,0.6549611386891384,0.2358333333333333,RELATIONSHIP,0.0976744186046511,0.852325581395349,0.565116279069768,,False,False,2025,3.0,2,0,2,0.6666666666666666
HK_2581_HK_2025,2581.HK,明基医院,2025-12-22,main_board_profitable,3,49.63,1.28,0.191005979515759,0.4,0.6248832481431592,0.2358333333333333,SKIP,-0.129237288135593,-0.203389830508475,-0.269067796610169,,False,False,2025,3.0,0,0,0,0.0
HK_2695_HK_2025,2695.HK,印象大红袍,2025-12-22,main_board_profitable,0,0.0,1.91,0.0,0.7746566676967939,0.0,0.2358333333333333,SKIP,-0.0901287553648068,-0.158798283261803,-0.210300429184549,,False,False,2025,,0,0,0,0.0
HK_2661_HK_2025,2661.HK,轻松健康,2025-12-23,main_board_profitable,1,18.09,2.9,0.1582132734546532,0.591543630302489,0.35,0.2358333333333333,SKIP,0.272572402044293,0.621805792163543,1.66439522998296,,False,False,2025,1.0,0,0,0,0.0
HK_2635_HK_2025,2635.HK,诺比侃,2025-12-23,main_board_profitable,0,0.0,2.08,0.0,0.8164496951178123,0.0,0.2358333333333333,SKIP,-0.0690026954177897,0.3827493261455529,0.497304582210243,,False,False,2025,,0,0,0,0.0
HK_2671_HK_2025,2671.HK,美联股份,2025-12-30,main_board_profitable,4,29.49,1.48,0.1920471100130845,0.4,0.6282893457352821,0.2358333333333333,SKIP,-0.0314136125654449,-0.451570680628272,-0.467277486910995,,False,False,2025,4.0,0,0,0,0.0
HK_2657_HK_2025,2657.HK,林清轩,2025-12-30,main_board_profitable,7,44.43,19.79,0.3599958824388414,0.7113300353577311,0.6622749018701132,0.2358333333333333,TRIAL,-0.0235294117647059,0.0035294117647058,-0.258823529411765,,False,False,2025,7.0,0,0,0,0.0
HK_3317_HK_2025,3317.HK,迅策,2025-12-30,main_board_profitable,9,28.49,3.1,0.3123220390677696,0.6637914270248473,0.6157194923609188,0.2358333333333333,RELATIONSHIP,0.0049484536082474,0.422680412371134,3.21030927835052,,False,False,2025,9.0,0,0,0,0.0
HK_6600_HK_2025,6600.HK,卧安机器人,2025-12-30,main_board_profitable,9,42.67,8.9,0.3631528743118811,0.7113181914434692,0.66809386032191,0.2358333333333333,TRIAL,0.401489505754909,1.64319566689235,0.312796208530806,,False,False,2025,9.0,4,0,4,0.4444444444444444
HK_3696_HK_2025,3696.HK,英矽智能,2025-12-30,main_board_profitable,16,39.33,26.27,0.4208108978408116,0.7421860970219494,0.7419695355896004,0.2358333333333333,TRIAL,0.350900600400267,1.4416277518345602,0.957971981320881,,False,False,2025,16.0,0,0,0,0.0
HK_9903_HK_2026,9903.HK,天数智芯,2026-01-08,main_board_profitable,19,43.010000000000005,10.68,0.4220127662695203,0.7100120705949209,0.7778068566897945,0.2358333333333333,TRIAL,0.122448979591837,0.641581632653061,1.00765306122449,,False,False,2026,19.0,2,0,2,0.10526315789473684
HK_3636_HK_2026,3636.HK,金浔资源,2026-01-09,main_board_profitable,8,42.5,12.78,0.4300669147042027,0.7543636314084313,0.7460487399685257,0.2358333333333333,TRIAL,0.0417989417989419,0.097883597883598,-0.3280423280423279,,False,False,2026,8.0,0,0,0,0.0
HK_1641_HK_2026,1641.HK,红星冷链,2026-01-13,main_board_profitable,1,7.66,1.65,0.17037010569159,0.6369968120576666,0.35,0.2358333333333333,SKIP,-0.190243902439024,-0.359349593495935,-0.416260162601626,,False,False,2026,1.0,0,0,0,0.0
HK_1768_HK_2026,1768.HK,鸣鸣很忙,2026-01-28,main_board_profitable,8,41.4,44.44,0.3602135420179709,0.689923443698963,0.6832364753940857,0.2358333333333333,TRIAL,-0.0015,0.0509999999999999,0.0875,,False,False,2026,8.0,0,0,0,0.0
HK_2677_HK_2026,2677.HK,卓正医疗,2026-02-06,main_board_profitable,4,31.59,5.79,0.1726561407799793,0.5648510603488963,0.4,0.2358333333333333,SKIP,-0.14580265095729,-0.209867452135493,,,False,False,2026,4.0,0,0,0,0.0
HK_2720_HK_2026,2720.HK,乐欣户外,2026-02-10,main_board_profitable,2,37.62,2.94,0.2119081260248272,0.7923033221056011,0.35,0.2358333333333333,SKIP,0.109765940274415,0.10088781275222,,,False,False,2026,2.0,0,0,0,0.0
HK_0600_HK_2026,0600.HK,爱芯元智,2026-02-10,main_board_profitable,16,48.760000000000005,6.8,0.4239910284272253,0.7127943231605187,0.7784027207339084,0.2358333333333333,TRIAL,0.202127659574468,-0.285815602836879,,,False,False,2026,16.0,0,0,0,0.0
HK_2706_HK_2026,2706.HK,海致科技集团,2026-02-13,main_board_profitable,4,15.36,8.39,0.2855216968743913,0.6594037727936761,0.5666300448717867,0.2358333333333333,RELATIONSHIP,0.165226781857452,-0.456263498920086,,,False,False,2026,4.0,0,0,0,0.0
HK_2649_HK_2026,2649.HK,优乐赛共享,2026-03-09,main_board_profitable,0,0.0,4.2,0.0,0.6419903053713373,0.0,0.2358333333333333,SKIP,-0.167741935483871,-0.370967741935484,,,False,False,2026,,0,0,0,0.0
HK_7489_HK_2026,7489.HK,岚图汽车,2026-03-19,main_board_profitable,0,0.0,0.0,0.0,0.6127003693830699,0.0,0.2358333333333333,SKIP,-0.187403993855607,-0.1321044546851,,,False,False,2026,,0,0,0,0.0
HK_3355_HK_2026,3355.HK,飞速创新,2026-03-23,main_board_profitable,11,42.29,10.92,0.4249863743368025,0.8440749069937062,0.6588793962480456,0.2358333333333333,TRIAL,-0.0838983050847458,,,,False,False,2026,11.0,0,0,0,0.0
HK_2729_HK_2026,2729.HK,凯乐士科技,2026-03-24,main_board_profitable,0,0.0,3.37,0.0,0.6528863109660432,0.0,0.2358333333333333,SKIP,-0.0221498371335505,,,,False,False,2026,,0,0,0,0.0
HK_2632_HK_2026,2632.HK,泽景股份,2026-03-24,main_board_profitable,2,15.33,1.34,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,0.614060258249641,,,,False,False,2026,2.0,0,0,0,0.0
HK_2726_HK_2026,2726.HK,瀚天天成,2026-03-30,main_board_profitable,1,46.8,1.95,0.1692876794407077,0.6329497283964769,0.35,0.2358333333333333,SKIP,0.1194174757281549,,,,False,False,2026,1.0,0,0,0,0.0
HK_0664_HK_2026,0664.HK,铜师傅,2026-03-31,main_board_profitable,1,6.75,1.47,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,-0.0786885245901639,,,,False,False,2026,1.0,0,0,0,0.0
HK_6656_HK_2026,6656.HK,思格新能,2026-04-16,main_board_profitable,21,49.82,31.2,0.446485820132478,0.7906059697406296,0.7390256155221943,0.2358333333333333,TRIAL,-0.146322971948446,,,,False,False,2026,21.0,0,0,0,0.0
HK_0068_HK_2026,0068.HK,MANYCORE TECH,2026-04-17,main_board_profitable,9,37.120000000000005,14.46,0.3866716882920421,0.7156480316107056,0.707057614915245,0.2358333333333333,TRIAL,0.531182795698925,,,,False,False,2026,9.0,0,0,0,0.0
HK_3277_HK_2026,3277.HK,长光辰芯,2026-04-17,main_board_profitable,30,49.96,22.69,0.3333044202204568,0.6188242019988013,0.7048321297296437,0.2358333333333333,RELATIONSHIP,0.21,,,,False,False,2026,30.0,6,0,6,0.2
HK_1609_HK_2026,1609.HK,天星医疗,2026-05-05,main_board_profitable,4,34.7,10.41,0.4005661265542544,0.826761972260687,0.6340239137081659,0.2358333333333333,TRIAL,,,,,False,False,2026,4.0,2,0,2,0.5
